country,year,sex,age,suicides_no,population,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides/100k pop
Singapore,2013,female,35-54 years,40,631208,Singapore2013,0.909,"3,04,45,43,27,499",83151,Generation X,6.34
Singapore,2013,female,15-24 years,15,257932,Singapore2013,0.909,"3,04,45,43,27,499",83151,Millenials,5.82
Singapore,2013,female,25-34 years,13,287210,Singapore2013,0.909,"3,04,45,43,27,499",83151,Millenials,4.53
Singapore,2013,female,5-14 years,0,211362,Singapore2013,0.909,"3,04,45,43,27,499",83151,Generation Z,0
Singapore,2013,male,5-14 years,0,220586,Singapore2013,0.909,"3,04,45,43,27,499",83151,Generation Z,0
Singapore,2014,male,75+ years,29,66198,Singapore2014,0.912,"3,11,53,94,99,645",84442,Silent,43.81
Singapore,2014,male,55-74 years,97,387256,Singapore2014,0.912,"3,11,53,94,99,645",84442,Boomers,25.05
Singapore,2014,male,35-54 years,73,611207,Singapore2014,0.912,"3,11,53,94,99,645",84442,Generation X,11.94
Singapore,2014,male,25-34 years,30,268258,Singapore2014,0.912,"3,11,53,94,99,645",84442,Millenials,11.18
Singapore,2014,female,75+ years,10,97390,Singapore2014,0.912,"3,11,53,94,99,645",84442,Silent,10.27
Singapore,2014,female,55-74 years,34,400651,Singapore2014,0.912,"3,11,53,94,99,645",84442,Boomers,8.49
Singapore,2014,male,15-24 years,20,259416,Singapore2014,0.912,"3,11,53,94,99,645",84442,Millenials,7.71
Singapore,2014,female,35-54 years,46,630881,Singapore2014,0.912,"3,11,53,94,99,645",84442,Generation X,7.29
Singapore,2014,female,25-34 years,9,289688,Singapore2014,0.912,"3,11,53,94,99,645",84442,Millenials,3.11
Singapore,2014,female,15-24 years,5,251839,Singapore2014,0.912,"3,11,53,94,99,645",84442,Millenials,1.99
Singapore,2014,female,5-14 years,1,209039,Singapore2014,0.912,"3,11,53,94,99,645",84442,Generation Z,0.48
Singapore,2014,male,5-14 years,1,217547,Singapore2014,0.912,"3,11,53,94,99,645",84442,Generation Z,0.46
Singapore,2015,male,75+ years,15,71060,Singapore2015,,"3,04,09,77,59,674",81766,Silent,21.11
Singapore,2015,male,55-74 years,73,403996,Singapore2015,,"3,04,09,77,59,674",81766,Boomers,18.07
Singapore,2015,male,35-54 years,79,606327,Singapore2015,,"3,04,09,77,59,674",81766,Generation X,13.03
Singapore,2015,female,75+ years,13,103599,Singapore2015,,"3,04,09,77,59,674",81766,Silent,12.55
Singapore,2015,male,25-34 years,30,270351,Singapore2015,,"3,04,09,77,59,674",81766,Millenials,11.1
Singapore,2015,male,15-24 years,19,257780,Singapore2015,,"3,04,09,77,59,674",81766,Millenials,7.37
Singapore,2015,female,55-74 years,28,416616,Singapore2015,,"3,04,09,77,59,674",81766,Boomers,6.72
Singapore,2015,female,25-34 years,18,291298,Singapore2015,,"3,04,09,77,59,674",81766,Millenials,6.18
Singapore,2015,female,15-24 years,15,249249,Singapore2015,,"3,04,09,77,59,674",81766,Millenials,6.02
Singapore,2015,female,35-54 years,36,629999,Singapore2015,,"3,04,09,77,59,674",81766,Generation X,5.71
Singapore,2015,male,5-14 years,2,213262,Singapore2015,,"3,04,09,77,59,674",81766,Generation Z,0.94
Singapore,2015,female,5-14 years,1,205578,Singapore2015,,"3,04,09,77,59,674",81766,Generation Z,0.49
Slovakia,1992,male,75+ years,45,80914,Slovakia1992,,"15,43,12,88,006",3143,G.I. Generation,55.61
Slovakia,1992,male,35-54 years,299,681903,Slovakia1992,,"15,43,12,88,006",3143,Boomers,43.85
Slovakia,1992,male,55-74 years,153,376475,Slovakia1992,,"15,43,12,88,006",3143,Silent,40.64
Slovakia,1992,male,25-34 years,101,397370,Slovakia1992,,"15,43,12,88,006",3143,Boomers,25.42
Slovakia,1992,male,15-24 years,54,409337,Slovakia1992,,"15,43,12,88,006",3143,Generation X,13.19
Slovakia,1992,female,55-74 years,53,482354,Slovakia1992,,"15,43,12,88,006",3143,Silent,10.99
Slovakia,1992,female,75+ years,15,140211,Slovakia1992,,"15,43,12,88,006",3143,G.I. Generation,10.7
Slovakia,1992,female,35-54 years,49,704576,Slovakia1992,,"15,43,12,88,006",3143,Boomers,6.95
Slovakia,1992,female,25-34 years,16,385070,Slovakia1992,,"15,43,12,88,006",3143,Boomers,4.16
Slovakia,1992,female,15-24 years,7,392659,Slovakia1992,,"15,43,12,88,006",3143,Generation X,1.78
Slovakia,1992,female,5-14 years,2,419798,Slovakia1992,,"15,43,12,88,006",3143,Millenials,0.48
Slovakia,1992,male,5-14 years,2,438561,Slovakia1992,,"15,43,12,88,006",3143,Millenials,0.46
Slovakia,1993,male,75+ years,38,76871,Slovakia1993,,"16,45,22,01,101",3334,G.I. Generation,49.43
Slovakia,1993,male,35-54 years,304,697893,Slovakia1993,,"16,45,22,01,101",3334,Boomers,43.56
Slovakia,1993,male,55-74 years,133,379898,Slovakia1993,,"16,45,22,01,101",3334,Silent,35.01
Slovakia,1993,male,25-34 years,93,389917,Slovakia1993,,"16,45,22,01,101",3334,Boomers,23.85
Slovakia,1993,male,15-24 years,52,420445,Slovakia1993,,"16,45,22,01,101",3334,Generation X,12.37
Slovakia,1993,female,75+ years,15,135118,Slovakia1993,,"16,45,22,01,101",3334,G.I. Generation,11.1
Slovakia,1993,female,55-74 years,36,491822,Slovakia1993,,"16,45,22,01,101",3334,Silent,7.32
Slovakia,1993,female,35-54 years,38,719170,Slovakia1993,,"16,45,22,01,101",3334,Boomers,5.28
Slovakia,1993,female,25-34 years,16,378035,Slovakia1993,,"16,45,22,01,101",3334,Boomers,4.23
Slovakia,1993,female,15-24 years,11,403487,Slovakia1993,,"16,45,22,01,101",3334,Generation X,2.73
Slovakia,1993,male,5-14 years,2,430319,Slovakia1993,,"16,45,22,01,101",3334,Millenials,0.46
Slovakia,1993,female,5-14 years,0,412285,Slovakia1993,,"16,45,22,01,101",3334,Millenials,0
Slovakia,1994,male,75+ years,32,65983,Slovakia1994,,"20,07,93,63,626",4036,G.I. Generation,48.5
Slovakia,1994,male,35-54 years,263,698995,Slovakia1994,,"20,07,93,63,626",4036,Boomers,37.63
Slovakia,1994,male,55-74 years,133,367426,Slovakia1994,,"20,07,93,63,626",4036,Silent,36.2
Slovakia,1994,male,25-34 years,85,387422,Slovakia1994,,"20,07,93,63,626",4036,Boomers,21.94
Slovakia,1994,male,15-24 years,66,450907,Slovakia1994,,"20,07,93,63,626",4036,Generation X,14.64
Slovakia,1994,female,75+ years,9,122342,Slovakia1994,,"20,07,93,63,626",4036,G.I. Generation,7.36
Slovakia,1994,female,35-54 years,50,718166,Slovakia1994,,"20,07,93,63,626",4036,Boomers,6.96
Slovakia,1994,female,55-74 years,28,483484,Slovakia1994,,"20,07,93,63,626",4036,Silent,5.79
Slovakia,1994,female,15-24 years,12,434306,Slovakia1994,,"20,07,93,63,626",4036,Generation X,2.76
Slovakia,1994,female,25-34 years,8,377351,Slovakia1994,,"20,07,93,63,626",4036,Boomers,2.12
Slovakia,1994,male,5-14 years,4,443362,Slovakia1994,,"20,07,93,63,626",4036,Millenials,0.9
Slovakia,1994,female,5-14 years,1,425114,Slovakia1994,,"20,07,93,63,626",4036,Millenials,0.24
Slovakia,1995,male,75+ years,37,67938,Slovakia1995,0.75,"25,73,30,43,137",5141,G.I. Generation,54.46
Slovakia,1995,male,55-74 years,144,367372,Slovakia1995,0.75,"25,73,30,43,137",5141,Silent,39.2
Slovakia,1995,male,35-54 years,271,712185,Slovakia1995,0.75,"25,73,30,43,137",5141,Boomers,38.05
Slovakia,1995,male,25-34 years,94,385556,Slovakia1995,0.75,"25,73,30,43,137",5141,Generation X,24.38
Slovakia,1995,male,15-24 years,58,460307,Slovakia1995,0.75,"25,73,30,43,137",5141,Generation X,12.6
Slovakia,1995,female,55-74 years,39,485289,Slovakia1995,0.75,"25,73,30,43,137",5141,Silent,8.04
Slovakia,1995,female,35-54 years,47,729026,Slovakia1995,0.75,"25,73,30,43,137",5141,Boomers,6.45
Slovakia,1995,female,75+ years,8,126028,Slovakia1995,0.75,"25,73,30,43,137",5141,G.I. Generation,6.35
Slovakia,1995,female,25-34 years,18,375575,Slovakia1995,0.75,"25,73,30,43,137",5141,Generation X,4.79
Slovakia,1995,female,15-24 years,9,443602,Slovakia1995,0.75,"25,73,30,43,137",5141,Generation X,2.03
Slovakia,1995,female,5-14 years,5,416980,Slovakia1995,0.75,"25,73,30,43,137",5141,Millenials,1.2
Slovakia,1995,male,5-14 years,5,435374,Slovakia1995,0.75,"25,73,30,43,137",5141,Millenials,1.15
Slovakia,1996,male,75+ years,29,70501,Slovakia1996,,"27,82,19,13,815",5529,G.I. Generation,41.13
Slovakia,1996,male,55-74 years,136,366561,Slovakia1996,,"27,82,19,13,815",5529,Silent,37.1
Slovakia,1996,male,35-54 years,242,723992,Slovakia1996,,"27,82,19,13,815",5529,Boomers,33.43
Slovakia,1996,male,25-34 years,89,384759,Slovakia1996,,"27,82,19,13,815",5529,Generation X,23.13
Slovakia,1996,male,15-24 years,62,466866,Slovakia1996,,"27,82,19,13,815",5529,Generation X,13.28
Slovakia,1996,female,75+ years,10,131422,Slovakia1996,,"27,82,19,13,815",5529,G.I. Generation,7.61
Slovakia,1996,female,35-54 years,50,739024,Slovakia1996,,"27,82,19,13,815",5529,Boomers,6.77
Slovakia,1996,female,55-74 years,30,485389,Slovakia1996,,"27,82,19,13,815",5529,Silent,6.18
Slovakia,1996,female,25-34 years,9,374451,Slovakia1996,,"27,82,19,13,815",5529,Generation X,2.4
Slovakia,1996,male,5-14 years,8,428880,Slovakia1996,,"27,82,19,13,815",5529,Millenials,1.87
Slovakia,1996,female,15-24 years,5,450138,Slovakia1996,,"27,82,19,13,815",5529,Generation X,1.11
Slovakia,1996,female,5-14 years,2,410453,Slovakia1996,,"27,82,19,13,815",5529,Millenials,0.49
Slovakia,1997,male,75+ years,32,74296,Slovakia1997,,"27,66,01,49,541",5468,G.I. Generation,43.07
Slovakia,1997,male,35-54 years,259,735016,Slovakia1997,,"27,66,01,49,541",5468,Boomers,35.24
Slovakia,1997,male,55-74 years,116,365411,Slovakia1997,,"27,66,01,49,541",5468,Silent,31.75
Slovakia,1997,male,25-34 years,70,386309,Slovakia1997,,"27,66,01,49,541",5468,Generation X,18.12
Slovakia,1997,male,15-24 years,46,471096,Slovakia1997,,"27,66,01,49,541",5468,Generation X,9.76
Slovakia,1997,female,75+ years,13,138765,Slovakia1997,,"27,66,01,49,541",5468,G.I. Generation,9.37
Slovakia,1997,female,55-74 years,32,484165,Slovakia1997,,"27,66,01,49,541",5468,Silent,6.61
Slovakia,1997,female,35-54 years,44,748326,Slovakia1997,,"27,66,01,49,541",5468,Boomers,5.88
Slovakia,1997,female,15-24 years,10,454003,Slovakia1997,,"27,66,01,49,541",5468,Generation X,2.2
Slovakia,1997,female,25-34 years,7,375884,Slovakia1997,,"27,66,01,49,541",5468,Generation X,1.86
Slovakia,1997,male,5-14 years,1,421702,Slovakia1997,,"27,66,01,49,541",5468,Millenials,0.24
Slovakia,1997,female,5-14 years,0,403416,Slovakia1997,,"27,66,01,49,541",5468,Millenials,0
Slovakia,1998,male,35-54 years,295,746000,Slovakia1998,,"29,82,88,99,206",5871,Boomers,39.54
Slovakia,1998,male,75+ years,28,77400,Slovakia1998,,"29,82,88,99,206",5871,G.I. Generation,36.18
Slovakia,1998,male,55-74 years,110,364300,Slovakia1998,,"29,82,88,99,206",5871,Silent,30.19
Slovakia,1998,male,25-34 years,82,390300,Slovakia1998,,"29,82,88,99,206",5871,Generation X,21.01
Slovakia,1998,male,15-24 years,68,473000,Slovakia1998,,"29,82,88,99,206",5871,Generation X,14.38
Slovakia,1998,female,55-74 years,30,482800,Slovakia1998,,"29,82,88,99,206",5871,Silent,6.21
Slovakia,1998,female,75+ years,9,145500,Slovakia1998,,"29,82,88,99,206",5871,G.I. Generation,6.19
Slovakia,1998,female,35-54 years,38,757700,Slovakia1998,,"29,82,88,99,206",5871,Boomers,5.02
Slovakia,1998,female,15-24 years,6,455200,Slovakia1998,,"29,82,88,99,206",5871,Generation X,1.32
Slovakia,1998,female,25-34 years,5,380100,Slovakia1998,,"29,82,88,99,206",5871,Generation X,1.32
Slovakia,1998,male,5-14 years,2,413300,Slovakia1998,,"29,82,88,99,206",5871,Millenials,0.48
Slovakia,1998,female,5-14 years,0,395500,Slovakia1998,,"29,82,88,99,206",5871,Millenials,0
Slovakia,1999,male,75+ years,34,80000,Slovakia1999,,"30,41,50,95,887",5966,G.I. Generation,42.5
Slovakia,1999,male,55-74 years,143,364300,Slovakia1999,,"30,41,50,95,887",5966,Silent,39.25
Slovakia,1999,male,35-54 years,283,756700,Slovakia1999,,"30,41,50,95,887",5966,Boomers,37.4
Slovakia,1999,male,25-34 years,67,395600,Slovakia1999,,"30,41,50,95,887",5966,Generation X,16.94
Slovakia,1999,male,15-24 years,58,471800,Slovakia1999,,"30,41,50,95,887",5966,Generation X,12.29
Slovakia,1999,female,55-74 years,30,483100,Slovakia1999,,"30,41,50,95,887",5966,Silent,6.21
Slovakia,1999,female,75+ years,9,151500,Slovakia1999,,"30,41,50,95,887",5966,G.I. Generation,5.94
Slovakia,1999,female,35-54 years,44,766900,Slovakia1999,,"30,41,50,95,887",5966,Boomers,5.74
Slovakia,1999,female,25-34 years,10,385400,Slovakia1999,,"30,41,50,95,887",5966,Generation X,2.59
Slovakia,1999,female,15-24 years,9,453700,Slovakia1999,,"30,41,50,95,887",5966,Generation X,1.98
Slovakia,1999,male,5-14 years,5,403400,Slovakia1999,,"30,41,50,95,887",5966,Millenials,1.24
Slovakia,1999,female,5-14 years,0,385800,Slovakia1999,,"30,41,50,95,887",5966,Millenials,0
Slovakia,2000,male,75+ years,35,82153,Slovakia2000,0.763,"29,11,48,75,622",5696,G.I. Generation,42.6
Slovakia,2000,male,55-74 years,133,365309,Slovakia2000,0.763,"29,11,48,75,622",5696,Silent,36.41
Slovakia,2000,male,35-54 years,274,767138,Slovakia2000,0.763,"29,11,48,75,622",5696,Boomers,35.72
Slovakia,2000,male,25-34 years,83,403167,Slovakia2000,0.763,"29,11,48,75,622",5696,Generation X,20.59
Slovakia,2000,male,15-24 years,66,469079,Slovakia2000,0.763,"29,11,48,75,622",5696,Generation X,14.07
Slovakia,2000,female,75+ years,15,156671,Slovakia2000,0.763,"29,11,48,75,622",5696,G.I. Generation,9.57
Slovakia,2000,female,35-54 years,64,775726,Slovakia2000,0.763,"29,11,48,75,622",5696,Boomers,8.25
Slovakia,2000,female,55-74 years,39,484667,Slovakia2000,0.763,"29,11,48,75,622",5696,Silent,8.05
Slovakia,2000,female,15-24 years,9,450931,Slovakia2000,0.763,"29,11,48,75,622",5696,Generation X,2
Slovakia,2000,female,25-34 years,7,392452,Slovakia2000,0.763,"29,11,48,75,622",5696,Generation X,1.78
Slovakia,2000,male,5-14 years,3,390756,Slovakia2000,0.763,"29,11,48,75,622",5696,Millenials,0.77
Slovakia,2000,female,5-14 years,1,373764,Slovakia2000,0.763,"29,11,48,75,622",5696,Millenials,0.27
Slovakia,2001,male,75+ years,35,81427,Slovakia2001,,"30,70,30,17,450",6020,Silent,42.98
Slovakia,2001,male,35-54 years,275,767503,Slovakia2001,,"30,70,30,17,450",6020,Boomers,35.83
Slovakia,2001,male,55-74 years,113,364806,Slovakia2001,,"30,70,30,17,450",6020,Silent,30.98
Slovakia,2001,male,25-34 years,93,406975,Slovakia2001,,"30,70,30,17,450",6020,Generation X,22.85
Slovakia,2001,male,15-24 years,61,467712,Slovakia2001,,"30,70,30,17,450",6020,Millenials,13.04
Slovakia,2001,female,75+ years,14,158161,Slovakia2001,,"30,70,30,17,450",6020,Silent,8.85
Slovakia,2001,female,35-54 years,55,779840,Slovakia2001,,"30,70,30,17,450",6020,Boomers,7.05
Slovakia,2001,female,55-74 years,25,483308,Slovakia2001,,"30,70,30,17,450",6020,Silent,5.17
Slovakia,2001,female,25-34 years,11,396286,Slovakia2001,,"30,70,30,17,450",6020,Generation X,2.78
Slovakia,2001,female,15-24 years,7,448751,Slovakia2001,,"30,70,30,17,450",6020,Millenials,1.56
Slovakia,2001,male,5-14 years,3,380949,Slovakia2001,,"30,70,30,17,450",6020,Millenials,0.79
Slovakia,2001,female,5-14 years,0,364538,Slovakia2001,,"30,70,30,17,450",6020,Millenials,0
Slovakia,2002,male,75+ years,51,83551,Slovakia2002,,"35,08,36,08,131",6869,Silent,61.04
Slovakia,2002,male,35-54 years,289,770285,Slovakia2002,,"35,08,36,08,131",6869,Boomers,37.52
Slovakia,2002,male,55-74 years,126,370208,Slovakia2002,,"35,08,36,08,131",6869,Silent,34.03
Slovakia,2002,male,25-34 years,97,418377,Slovakia2002,,"35,08,36,08,131",6869,Generation X,23.18
Slovakia,2002,male,15-24 years,52,461791,Slovakia2002,,"35,08,36,08,131",6869,Millenials,11.26
Slovakia,2002,female,75+ years,15,163273,Slovakia2002,,"35,08,36,08,131",6869,Silent,9.19
Slovakia,2002,female,55-74 years,27,488427,Slovakia2002,,"35,08,36,08,131",6869,Silent,5.53
Slovakia,2002,female,35-54 years,39,782131,Slovakia2002,,"35,08,36,08,131",6869,Boomers,4.99
Slovakia,2002,female,25-34 years,10,405949,Slovakia2002,,"35,08,36,08,131",6869,Generation X,2.46
Slovakia,2002,female,15-24 years,9,443566,Slovakia2002,,"35,08,36,08,131",6869,Millenials,2.03
Slovakia,2002,male,5-14 years,2,368205,Slovakia2002,,"35,08,36,08,131",6869,Millenials,0.54
Slovakia,2002,female,5-14 years,0,351821,Slovakia2002,,"35,08,36,08,131",6869,Millenials,0
Slovakia,2003,male,35-54 years,344,769641,Slovakia2003,,"46,73,17,67,494",9138,Boomers,44.7
Slovakia,2003,male,55-74 years,136,378888,Slovakia2003,,"46,73,17,67,494",9138,Silent,35.89
Slovakia,2003,male,75+ years,30,84858,Slovakia2003,,"46,73,17,67,494",9138,Silent,35.35
Slovakia,2003,male,25-34 years,83,430820,Slovakia2003,,"46,73,17,67,494",9138,Generation X,19.27
Slovakia,2003,male,15-24 years,52,455090,Slovakia2003,,"46,73,17,67,494",9138,Millenials,11.43
Slovakia,2003,female,55-74 years,34,496205,Slovakia2003,,"46,73,17,67,494",9138,Silent,6.85
Slovakia,2003,female,35-54 years,48,780961,Slovakia2003,,"46,73,17,67,494",9138,Boomers,6.15
Slovakia,2003,female,75+ years,9,167510,Slovakia2003,,"46,73,17,67,494",9138,Silent,5.37
Slovakia,2003,female,25-34 years,10,417400,Slovakia2003,,"46,73,17,67,494",9138,Generation X,2.4
Slovakia,2003,female,15-24 years,4,437405,Slovakia2003,,"46,73,17,67,494",9138,Millenials,0.91
Slovakia,2003,male,5-14 years,3,355796,Slovakia2003,,"46,73,17,67,494",9138,Millenials,0.84
Slovakia,2003,female,5-14 years,0,339408,Slovakia2003,,"46,73,17,67,494",9138,Millenials,0
Slovakia,2004,male,35-54 years,283,769488,Slovakia2004,,"57,24,05,35,138",11177,Boomers,36.78
Slovakia,2004,male,55-74 years,119,388244,Slovakia2004,,"57,24,05,35,138",11177,Silent,30.65
Slovakia,2004,male,75+ years,26,86839,Slovakia2004,,"57,24,05,35,138",11177,Silent,29.94
Slovakia,2004,male,25-34 years,81,442957,Slovakia2004,,"57,24,05,35,138",11177,Generation X,18.29
Slovakia,2004,male,15-24 years,54,447491,Slovakia2004,,"57,24,05,35,138",11177,Millenials,12.07
Slovakia,2004,female,55-74 years,35,504749,Slovakia2004,,"57,24,05,35,138",11177,Silent,6.93
Slovakia,2004,female,35-54 years,52,779763,Slovakia2004,,"57,24,05,35,138",11177,Boomers,6.67
Slovakia,2004,female,75+ years,10,172563,Slovakia2004,,"57,24,05,35,138",11177,Silent,5.79
Slovakia,2004,female,25-34 years,8,428962,Slovakia2004,,"57,24,05,35,138",11177,Generation X,1.86
Slovakia,2004,female,15-24 years,7,429591,Slovakia2004,,"57,24,05,35,138",11177,Millenials,1.63
Slovakia,2004,male,5-14 years,1,343265,Slovakia2004,,"57,24,05,35,138",11177,Millenials,0.29
Slovakia,2004,female,5-14 years,0,327298,Slovakia2004,,"57,24,05,35,138",11177,Millenials,0
Slovakia,2005,male,75+ years,40,88406,Slovakia2005,0.793,"62,69,75,40,107",12229,Silent,45.25
Slovakia,2005,male,35-54 years,269,769273,Slovakia2005,0.793,"62,69,75,40,107",12229,Boomers,34.97
Slovakia,2005,male,55-74 years,130,399356,Slovakia2005,0.793,"62,69,75,40,107",12229,Silent,32.55
Slovakia,2005,male,25-34 years,88,453397,Slovakia2005,0.793,"62,69,75,40,107",12229,Generation X,19.41
Slovakia,2005,male,15-24 years,57,440028,Slovakia2005,0.793,"62,69,75,40,107",12229,Millenials,12.95
Slovakia,2005,female,75+ years,11,176887,Slovakia2005,0.793,"62,69,75,40,107",12229,Silent,6.22
Slovakia,2005,female,35-54 years,46,777822,Slovakia2005,0.793,"62,69,75,40,107",12229,Boomers,5.91
Slovakia,2005,female,55-74 years,21,514790,Slovakia2005,0.793,"62,69,75,40,107",12229,Silent,4.08
Slovakia,2005,female,25-34 years,9,438545,Slovakia2005,0.793,"62,69,75,40,107",12229,Generation X,2.05
Slovakia,2005,female,15-24 years,7,421958,Slovakia2005,0.793,"62,69,75,40,107",12229,Millenials,1.66
Slovakia,2005,female,5-14 years,1,315712,Slovakia2005,0.793,"62,69,75,40,107",12229,Millenials,0.32
